City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,CityDate,Temp (C)
316,Nurota,40.56,65.69,311.15,13,1,1.0,UZ,1594738634,38.0
317,Yar-Sale,66.83,70.83,287.89,56,54,2.78,RU,1594738452,14.740000000000009
318,Nizhniy Tsasuchey,50.52,115.13,293.71,76,9,3.93,RU,1594738634,20.560000000000002
319,Farsund,58.09,6.8,288.71,94,100,6.55,NO,1594738635,15.560000000000002
320,Kulhudhuffushi,6.62,73.07,301.88,76,99,4.25,MV,1594738635,28.730000000000018
321,Khatanga,71.97,102.5,289.13,72,99,2.36,RU,1594738416,15.980000000000018
322,Corinth,37.94,22.96,302.59,41,42,1.79,GR,1594738635,29.439999999999998
323,Nantucket,41.28,-70.1,297.15,83,75,2.1,US,1594738635,24.0
324,Gushikawa,26.35,127.87,301.15,88,40,5.1,JP,1594738416,28.0
325,Broken Hill,-31.95,141.43,279.15,81,8,2.34,AU,1594738421,6.0
326,Asău,46.43,26.4,295.37,43,20,5.1,RO,1594738449,22.220000000000027
327,Bilibino,68.05,166.44,282.53,68,99,1.95,RU,1594738288,9.379999999999995
328,Grindavik,63.84,-22.43,286.15,82,90,4.6,IS,1594738431,13.0
329,Klaksvík,62.23,-6.59,285.15,87,94,3.6,FO,1594738422,12.0
330,Olafsvik,64.89,-23.71,284.75,81,99,2.96,IS,1594738423,11.600000000000023
331,Kondopoga,62.21,34.26,292.15,48,22,5.0,RU,1594738636,19.0
332,Gemeente Berg en Dal,51.77,5.92,290.37,87,90,2.1,NL,1594738636,17.220000000000027
333,Okhotsk,59.38,143.3,287.74,81,77,3.44,RU,1594738452,14.590000000000032
334,Riviera Beach,26.78,-80.06,305.37,70,40,4.1,US,1594738452,32.22000000000003
335,Cockburn Town,21.46,-71.14,304.15,66,40,6.2,TC,1594738411,31.0
336,Hailey,43.52,-114.32,285.37,43,5,3.6,US,1594738455,12.220000000000027
337,Port-Gentil,-0.72,8.78,299.15,78,90,6.37,GA,1594738636,26.0
338,Tuy Hoa,13.08,109.3,299.68,88,14,2.97,VN,1594738636,26.53000000000003
339,Portland,45.52,-122.68,289.26,82,1,1.5,US,1594738210,16.110000000000014
340,Wooster,40.81,-81.94,297.59,53,1,1.47,US,1594738385,24.439999999999998
341,Roebourne,-20.78,117.13,291.59,83,15,0.54,AU,1594738636,18.439999999999998
342,Fortuna,40.6,-124.16,285.93,91,0,1.43,US,1594738414,12.78000000000003
343,Vanavara,60.34,102.28,292.62,72,100,2.43,RU,1594738443,19.470000000000027
344,Hervey Bay,-25.3,152.85,284.82,62,0,1.34,AU,1594738448,11.670000000000016
345,Boueni,-12.9,45.08,299.15,69,75,4.1,YT,1594738637,26.0
346,Zonguldak,41.25,31.83,296.15,60,75,4.1,TR,1594738354,23.0
347,Sarakhs,36.54,61.16,314.15,13,0,5.52,IR,1594738637,41.0
348,Plaeng Yao,13.58,101.28,304.26,99,63,1.41,TH,1594738637,31.110000000000014
349,San Cristobal,7.77,-72.22,304.15,40,40,5.7,VE,1594738428,31.0
350,Saint-Louis,16.33,-15.0,310.34,26,33,7.25,SN,1594738637,37.19
351,São Filipe,14.9,-24.5,299.04,84,86,2.7,CV,1594738637,25.890000000000043
352,Praia da Vitória,38.73,-27.07,297.15,73,20,4.3,PT,1594738637,24.0
353,Markova,48.68,24.41,292.15,59,75,3.0,UA,1594738638,19.0
354,Bonavista,48.65,-53.11,287.04,79,98,1.79,CA,1594738412,13.890000000000043
355,Smithers,54.78,-127.17,283.15,81,75,1.0,CA,1594738638,10.0
356,Xai-Xai,-25.05,33.64,292.66,71,0,3.41,MZ,1594738638,19.510000000000048
357,Buchanan,5.88,-10.05,301.15,74,75,4.1,LR,1594738638,28.0
358,Nianzishan,47.52,122.88,296.03,53,48,1.9,CN,1594738638,22.879999999999995
359,Karratha,-20.74,116.85,291.56,83,6,0.79,AU,1594738413,18.410000000000025
360,Kaeo,-35.1,173.78,284.82,3,100,4.32,NZ,1594738638,11.670000000000016
361,Piaçabuçu,-10.41,-36.43,300.3,67,16,2.92,BR,1594738444,27.150000000000034
362,Vakhtan,57.97,46.69,302.74,67,0,2.95,RU,1594738638,29.590000000000032
363,Thompson,55.74,-97.86,288.15,93,90,3.6,CA,1594738424,15.0
364,St. George's,12.06,-61.75,304.15,70,20,9.3,GD,1594738638,31.0
365,Bainbridge Island,47.63,-122.52,288.71,77,1,1.22,US,1594738639,15.560000000000002
366,Bow Island,49.87,-111.37,285.93,76,20,3.6,CA,1594738639,12.78000000000003
367,Puerto del Rosario,28.5,-13.86,302.15,54,20,9.3,ES,1594738639,29.0
368,Smithfield,41.92,-71.55,299.82,69,75,5.1,US,1594738639,26.670000000000016
369,Noril'sk,69.35,88.2,283.15,93,75,3.0,RU,1594738639,10.0
370,Serdobsk,52.46,44.22,295.23,82,95,4.37,RU,1594738639,22.08000000000004
371,Zhob,31.34,69.45,305.23,26,11,8.51,PK,1594738639,32.08000000000004
372,Saint-François,46.42,3.91,301.15,26,70,2.6,FR,1594738639,28.0
373,Oistins,13.07,-59.53,304.15,66,40,5.7,BB,1594738418,31.0
374,Lumphat,13.49,106.98,298.82,86,100,0.55,KH,1594738640,25.670000000000016
375,Meulaboh,4.14,96.13,300.13,77,62,0.44,ID,1594738450,26.980000000000018
376,Saint-Pierre,-21.34,55.48,296.15,73,1,1.5,RE,1594738640,23.0
377,Matara,5.95,80.54,300.38,86,98,3.17,LK,1594738640,27.230000000000018
378,Walvis Bay,-22.96,14.51,296.15,38,0,5.1,NA,1594738429,23.0
379,Talara,-4.58,-81.27,292.15,82,13,5.7,PE,1594738640,19.0
380,Taicheng,38.73,113.23,291.49,84,41,0.89,CN,1594738640,18.340000000000032
381,Lom Sak,16.78,101.24,298.2,87,9,0.56,TH,1594738640,25.05000000000001
382,Wahiawā,21.5,-158.02,296.15,94,90,1.5,US,1594738640,23.0
383,Oussouye,12.48,-16.55,304.15,74,40,1.0,SN,1594738640,31.0
384,Batemans Bay,-35.72,150.18,281.48,89,71,0.89,AU,1594738641,8.330000000000041
385,Hvide Sande,56.0,8.13,291.48,79,34,0.45,DK,1594738641,18.33000000000004
386,Grand Forks,47.93,-97.03,290.93,77,75,3.6,US,1594738641,17.78000000000003
387,Bayan,46.08,127.4,299.82,57,1,1.27,CN,1594738641,26.670000000000016
388,Krivyanskaya,47.4,40.17,298.71,61,20,8.0,RU,1594738641,25.560000000000002
389,Christchurch,-43.53,172.63,274.26,85,46,2.6,NZ,1594738495,1.1100000000000136
390,Taylorville,39.55,-89.29,298.71,65,1,3.1,US,1594738641,25.560000000000002
391,Durrës,41.32,19.44,300.15,42,49,6.7,AL,1594738641,27.0
392,Atherton,53.52,-2.49,288.71,71,100,3.58,GB,1594738498,15.560000000000002
393,Pierre,44.37,-100.35,288.15,93,90,2.1,US,1594738641,15.0
394,Malanje,-9.54,16.34,303.15,45,75,1.5,AO,1594738447,30.0
395,Odesa,46.48,30.73,298.15,23,55,7.0,UA,1594738628,25.0
396,Wajir,1.75,40.06,303.07,44,75,7.64,KE,1594738641,29.920000000000016
397,Mossamedes,-15.2,12.15,295.25,64,0,4.28,AO,1594738419,22.100000000000023
398,Kidal,18.44,1.41,312.42,23,4,6.08,ML,1594738642,39.27000000000004
399,Kavieng,-2.57,150.8,300.84,72,100,3.07,PG,1594738422,27.689999999999998
400,Paamiut,61.99,-49.67,277.99,92,45,7.04,GL,1594738409,4.840000000000032
401,Tuatapere,-46.13,167.68,277.04,83,72,1.34,NZ,1594738204,3.890000000000043
402,Manokwari,-0.87,134.08,299.44,76,74,2.96,ID,1594738642,26.29000000000002
403,Bowen,-20.02,148.23,284.82,87,26,0.5,AU,1594738642,11.670000000000016
404,Iralaya,15.0,-83.23,303.15,79,40,3.6,HN,1594738642,30.0
405,Tigil',57.8,158.67,282.82,89,60,1.5,RU,1594738642,9.670000000000016
406,Angostura,25.37,-108.18,303.71,74,0,1.79,MX,1594738642,30.560000000000002
407,Padang,-0.95,100.35,299.88,71,100,1.96,ID,1594738643,26.730000000000018
408,Camrose,53.02,-112.84,289.82,53,71,9.5,CA,1594738643,16.670000000000016
409,Ankara,39.92,32.85,303.15,30,40,1.5,TR,1594738562,30.0
410,Kīhei,20.79,-156.47,297.15,83,90,3.6,US,1594738643,24.0
411,Båtsfjord,70.63,29.72,282.15,81,75,4.6,NO,1594738643,9.0
412,Roberval,48.52,-72.23,291.15,77,40,3.6,CA,1594738591,18.0
413,Mumford,5.26,-0.76,298.21,78,75,8.07,GH,1594738643,25.060000000000002
414,Eureka,40.8,-124.16,285.93,100,0,1.12,US,1594738399,12.78000000000003
415,Plettenberg Bay,-34.05,23.37,284.84,67,20,5.91,ZA,1594738439,11.689999999999998
416,Vila Velha,-20.33,-40.29,303.15,48,0,2.6,BR,1594738350,30.0
417,Puerto El Triunfo,13.28,-88.55,304.15,100,1,1.0,SV,1594738643,31.0
418,Dankov,53.25,39.16,296.15,73,40,8.0,RU,1594738643,23.0
419,Nortelândia,-14.45,-56.8,308.18,27,20,1.35,BR,1594738643,35.03000000000003
420,Kaliua,-5.06,31.79,302.54,25,42,2.67,TZ,1594738644,29.390000000000043
421,Geelong,-38.15,144.36,280.93,100,0,2.6,AU,1594738644,7.78000000000003
422,Yumen,40.28,97.2,301.65,24,100,9.07,CN,1594738445,28.5
423,Nizhnyaya Tavda,57.67,66.17,298.29,71,16,2.27,RU,1594738644,25.140000000000043
424,Nzega,-2.48,29.56,293.44,49,82,1.66,RW,1594738644,20.29000000000002
425,Tak Bai,6.26,102.05,301.15,83,20,2.08,TH,1594738644,28.0
426,Kiryat Gat,31.61,34.76,304.26,60,0,0.89,IL,1594738450,31.110000000000014
427,San Quintín,30.48,-115.95,293.96,79,25,4.45,MX,1594738435,20.810000000000002
428,Ishigaki,24.34,124.16,303.1,80,100,9.25,JP,1594738644,29.950000000000045
429,Natal,-5.79,-35.21,302.15,58,20,5.1,BR,1594738380,29.0
430,Honāvar,14.28,74.45,298.17,91,100,2.57,IN,1594738644,25.02000000000004
431,Bridgend,51.51,-3.58,290.37,67,75,7.2,GB,1594738380,17.220000000000027
432,Gwanda,-20.93,29.0,295.58,18,0,3.06,ZW,1594738436,22.430000000000007
433,Tarauacá,-8.16,-70.77,304.02,56,1,0.87,BR,1594738645,30.870000000000005
434,Chepareria,1.31,35.2,292.99,79,80,0.2,KE,1594738645,19.840000000000032
435,Gamba,-2.65,10.0,295.22,86,100,3.34,GA,1594738447,22.07000000000005
436,Zhetysay,40.73,68.3,304.56,25,0,2.13,KZ,1594738645,31.410000000000025
437,Dzilam González,21.28,-88.93,302.12,64,6,2.25,MX,1594738441,28.970000000000027
438,Mango,27.98,-82.31,303.71,74,1,2.61,US,1594738645,30.560000000000002
439,Sayyan,15.17,44.32,297.9,24,75,3.86,YE,1594738426,24.75
440,Gawler,-34.6,138.73,282.59,87,0,2.68,AU,1594738645,9.439999999999998
441,Letterkenny,54.95,-7.73,287.15,93,75,7.2,IE,1594738645,14.0
442,Ribeira Grande,38.52,-28.7,296.15,69,20,5.1,PT,1594738424,23.0
443,Kyzyl-Suu,42.34,78.0,289.46,45,57,1.35,KG,1594738645,16.310000000000002
444,Atlantic Beach,30.33,-81.4,307.04,79,40,2.1,US,1594738646,33.89000000000004
445,Oriximiná,-1.77,-55.87,304.38,54,67,2.02,BR,1594738646,31.230000000000018
446,Tapes,-30.67,-51.4,282.44,51,0,5.2,BR,1594738646,9.29000000000002
447,Maceió,-9.67,-35.74,300.15,69,75,4.6,BR,1594738646,27.0
448,Predivinsk,57.07,93.44,291.69,82,1,2.36,RU,1594738646,18.54000000000002
449,Loncoche,-39.37,-72.63,277.59,100,90,1.0,CL,1594738646,4.439999999999998
450,Shimokizukuri,40.81,140.39,291.48,84,100,4.02,JP,1594738646,18.33000000000004
451,Novy Urengoy,66.08,76.63,285.51,62,98,4.99,RU,1594738646,12.360000000000014
452,Naze,28.37,129.48,301.15,94,100,3.6,JP,1594738277,28.0
453,Ayan,56.45,138.17,288.9,74,86,4.63,RU,1594738647,15.75
454,Puerto Escondido,15.85,-97.07,300.15,78,75,3.6,MX,1594738426,27.0
455,Brae,60.4,-1.35,286.15,87,75,6.2,GB,1594738420,13.0
456,Distrikt Brokopondo,4.75,-55.17,300.21,78,23,0.16,SR,1594738647,27.060000000000002
457,Morón,-34.65,-58.62,284.26,52,0,2.1,AR,1594738291,11.110000000000014
458,Udachny,66.42,112.4,294.15,46,7,2.0,RU,1594738647,21.0
459,Marsá Maţrūḩ,31.35,27.25,301.15,61,0,5.1,EG,1594738446,28.0
460,Nova Olímpia,-14.8,-57.29,307.75,29,0,1.74,BR,1594738384,34.60000000000002
461,Waddān,29.16,16.14,309.46,16,0,5.14,LY,1594738442,36.31
462,Lorengau,-2.02,147.27,301.17,71,100,2.67,PG,1594738647,28.02000000000004
463,Riyadh,24.69,46.72,316.15,16,4,1.0,SA,1594738622,43.0
464,Airai,-8.93,125.41,285.83,91,1,1.66,TL,1594738407,12.680000000000007
465,Araranguá,-28.93,-49.49,286.18,51,0,2.68,BR,1594738647,13.03000000000003
466,Akriní,40.43,21.9,297.59,41,72,3.1,GR,1594738648,24.439999999999998
467,Wagar,16.15,36.2,311.8,21,2,2.77,SD,1594738648,38.650000000000034
468,Al Bardīyah,31.76,25.09,300.59,53,0,6.44,LY,1594738648,27.439999999999998
469,Muşeteşti,45.15,23.47,293.74,50,27,1.29,RO,1594738648,20.590000000000032
470,Manggar,-2.88,108.27,299.1,86,100,4.96,ID,1594738648,25.950000000000045
471,Lingao,19.91,109.69,301.89,76,3,1.49,CN,1594738432,28.74000000000001
472,Ilulissat,69.22,-51.1,279.15,81,75,2.1,GL,1594738419,6.0
473,Nishihara,26.18,127.76,302.15,88,40,4.1,JP,1594738427,29.0
474,Saint-Joseph,-21.37,55.62,296.15,73,6,1.5,RE,1594738271,23.0
475,Mitsamiouli,-11.38,43.28,301.15,58,20,5.7,KM,1594738422,28.0
476,Marystown,47.17,-55.15,294.38,77,78,1.15,CA,1594738648,21.230000000000018
477,Vikhorevka,56.12,101.16,296.15,64,97,3.0,RU,1594738648,23.0
478,Yeppoon,-23.13,150.73,286.15,50,0,4.6,AU,1594738649,13.0
479,Ossora,59.24,163.07,284.34,93,100,2.38,RU,1594738649,11.189999999999998
480,Kismayo,-0.36,42.55,299.29,77,67,7.58,SO,1594738649,26.140000000000043
481,Ponta do Sol,32.67,-17.1,300.15,47,20,8.2,PT,1594738409,27.0
482,Ariquemes,-9.91,-63.04,306.43,43,0,1.32,BR,1594738649,33.28000000000003
483,High Rock,26.62,-78.28,301.15,88,75,4.6,BS,1594738649,28.0
484,Hemnesberget,66.23,13.63,299.15,48,40,2.1,NO,1594738650,26.0
485,Goderich,43.75,-81.72,296.48,75,0,0.65,CA,1594738650,23.33000000000004
486,Taoudenni,22.68,-3.98,319.33,5,0,3.83,ML,1594738650,46.18000000000001
487,Ballina,-28.87,153.57,285.15,66,0,4.6,AU,1594738650,12.0
488,Arlit,18.74,7.39,311.36,21,57,1.69,NE,1594738414,38.210000000000036
489,São Gabriel da Cachoeira,-0.13,-67.09,304.0,57,2,1.6,BR,1594738650,30.850000000000023
490,Venice,27.1,-82.45,305.15,66,20,3.1,US,1594738469,32.0
491,Muzhi,65.37,64.67,291.61,59,100,1.91,RU,1594738650,18.460000000000036
492,Berlevåg,70.86,29.09,282.15,81,75,4.6,NO,1594738650,9.0
493,Gimli,50.63,-96.99,291.48,99,3,2.68,CA,1594738651,18.33000000000004
494,Poddor'ye,57.47,31.12,293.11,48,100,3.03,RU,1594738651,19.960000000000036
495,Benalla,-36.55,145.98,277.15,100,0,1.5,AU,1594738651,4.0
496,Independence,39.09,-94.42,298.15,73,40,4.6,US,1594738407,25.0
497,Chernyshevskiy,63.01,112.47,288.88,72,31,0.66,RU,1594738651,15.730000000000018
498,Chacabuco,-34.64,-60.47,282.59,43,0,1.79,AR,1594738651,9.439999999999998
499,Orem,40.3,-111.69,296.48,43,40,3.1,US,1594738651,23.33000000000004
500,Antofagasta,-23.65,-70.4,284.15,87,40,1.5,CL,1594738425,11.0
501,Port Hawkesbury,45.62,-61.35,297.04,93,90,5.1,CA,1594738652,23.890000000000043
502,Izhma,65.01,53.91,284.68,95,100,3.26,RU,1594738652,11.53000000000003
503,Kieta,-6.22,155.63,298.68,77,98,1.25,PG,1594738652,25.53000000000003
504,Miranda,3.25,-76.23,296.15,83,75,1.5,CO,1594738580,23.0
505,Kutum,14.2,24.67,306.19,20,7,5.11,SD,1594738424,33.04000000000002
506,Port Lincoln,-34.73,135.87,284.85,70,0,5.36,AU,1594738440,11.700000000000045
507,Amarante do Maranhão,-5.57,-46.74,304.14,44,78,3.07,BR,1594738652,30.99000000000001
508,Daru,-9.08,143.21,298.25,89,82,7.86,PG,1594738652,25.100000000000023
509,Lukovetskiy,64.3,41.92,288.15,87,90,2.0,RU,1594738652,15.0
510,Lata,40.16,-8.33,304.82,47,0,5.51,PT,1594738652,31.670000000000016
511,Astoria,46.19,-123.83,286.48,93,90,1.5,US,1594738653,13.330000000000041
512,St. Pete Beach,27.73,-82.74,304.26,78,75,2.1,US,1594738449,31.110000000000014
513,Sovkhoznyy,45.29,38.11,298.15,50,40,5.0,RU,1594738653,25.0
514,Molėtai,55.23,25.42,292.15,48,40,4.1,LT,1594738653,19.0
515,Sakaraha,-22.9,44.53,294.46,35,0,1.69,MG,1594738653,21.310000000000002
516,Damaturu,11.75,11.96,301.12,62,100,8.06,NG,1594738653,27.970000000000027
517,Khandyga,62.67,135.6,291.68,58,0,2.54,RU,1594738653,18.53000000000003
518,Kāvali,14.92,79.98,302.39,68,100,2.98,IN,1594738653,29.24000000000001
519,Chu,43.6,73.76,300.79,19,95,5.96,KZ,1594738653,27.640000000000043
520,Kiama,-34.68,150.87,285.37,92,90,3.58,AU,1594738653,12.220000000000027
521,Shingū,33.73,135.98,294.63,90,90,2.81,JP,1594738654,21.480000000000018
522,Senanga,-16.12,23.27,301.22,13,0,3.78,ZM,1594738413,28.07000000000005
523,Gazojak,41.19,61.4,311.01,9,0,4.04,TM,1594738654,37.860000000000014
524,Mezen',65.85,44.24,284.8,96,100,3.87,RU,1594738654,11.650000000000034
525,Severo-Yeniseyskiy,60.37,93.04,285.36,91,9,4.13,RU,1594738654,12.210000000000036
526,Billings Metropolitan Area,45.78,-108.5,290.93,51,20,2.6,US,1594738654,17.78000000000003
527,Batagay-Alyta,67.8,130.41,283.58,88,6,1.55,RU,1594738654,10.430000000000007
528,Baykit,61.67,96.37,289.43,78,39,2.76,RU,1594738655,16.28000000000003
529,Cacoal,-11.44,-61.45,305.99,41,0,2.09,BR,1594738655,32.84000000000003
530,Pevek,69.7,170.31,275.74,86,0,2.98,RU,1594738425,2.590000000000032
531,Westport,41.14,-73.36,299.82,57,1,5.7,US,1594738436,26.670000000000016
532,Manthani,18.65,79.67,300.98,83,100,2.53,IN,1594738655,27.83000000000004
533,Kampot,10.62,104.18,301.15,78,20,2.6,KH,1594738655,28.0
534,Sabzawār,36.21,57.68,306.15,26,75,11.3,IR,1594738655,33.0
535,Ruteng,-8.61,120.47,289.58,100,40,1.13,ID,1594738655,16.430000000000007
536,Sinnamary,5.38,-52.95,302.46,66,83,2.23,GF,1594738427,29.310000000000002
537,Mogadishu,2.04,45.34,299.08,81,45,7.92,SO,1594738434,25.930000000000007
538,Ibotirama,-12.19,-43.22,307.79,29,95,0.91,BR,1594738655,34.64000000000004
539,Coyhaique,-45.58,-72.07,272.15,86,40,1.05,CL,1594738435,-1.0
540,Chongwe,-15.33,28.68,297.34,21,0,3.92,ZM,1594738656,24.189999999999998
541,Kwinana,-32.25,115.77,285.37,100,90,3.1,AU,1594738656,12.220000000000027
542,Beloha,-25.17,45.05,292.9,65,0,4.35,MG,1594738656,19.75
543,Uyuni,-20.46,-66.83,281.59,35,0,2.74,BO,1594738656,8.439999999999998
544,Hernani,43.27,-1.98,295.37,63,41,1.79,ES,1594738656,22.220000000000027
545,Ostrovnoy,68.05,39.51,283.64,71,0,3.56,RU,1594738656,10.490000000000009
546,Payakumbuh,-0.22,100.63,294.01,90,92,0.79,ID,1594738656,20.860000000000014
547,Agadez,19.75,10.25,314.02,7,0,4.39,NE,1594738427,40.870000000000005
548,Bubaque,11.28,-15.83,300.19,82,100,5.96,GW,1594738657,27.04000000000002
549,La Asuncion,11.03,-63.86,302.15,83,58,5.7,VE,1594738657,29.0
550,Ahipara,-35.17,173.17,287.05,86,100,4.6,NZ,1594738447,13.900000000000034
551,Belmonte,-15.86,-38.88,299.15,69,40,1.0,BR,1594738447,26.0
552,Mana,5.66,-53.78,301.9,70,57,2.39,GF,1594738657,28.75
553,Prince Rupert,54.32,-130.32,285.15,93,90,4.6,CA,1594738439,12.0
554,Río Gallegos,-51.62,-69.22,274.15,91,40,2.1,AR,1594738657,1.0
555,Gaya,24.78,85.0,304.4,65,100,3.42,IN,1594738657,31.25
556,Sept-Îles,50.2,-66.38,291.15,48,20,3.6,CA,1594738447,18.0
557,Tashtyp,52.79,89.9,289.86,88,92,1.38,RU,1594738657,16.710000000000036
558,Karema,-6.82,30.44,298.97,50,20,3.12,TZ,1594738658,25.82000000000005
559,Pitimbu,-7.47,-34.81,301.15,65,40,5.1,BR,1594738658,28.0
560,Severo-Kuril'sk,50.68,156.12,283.68,92,96,3.64,RU,1594738423,10.53000000000003
561,Rabo de Peixe,37.8,-25.58,298.15,61,20,3.1,PT,1594738658,25.0
562,Saint Anthony,45.02,-93.22,296.48,88,75,4.34,US,1594738658,23.33000000000004
563,Antibes,43.56,7.13,300.15,47,75,1.5,FR,1594738658,27.0
564,Dunedin,-45.87,170.5,280.37,86,25,0.45,NZ,1594738659,7.220000000000027
